0	file:/Users/natemcdowell/Desktop/mallet-2.0.8/corpusi/vgCorp/let221.txt	0.1565040650406504	0.06707317073170732	0.09959349593495935	0.042682926829268296	0.03048780487804878	0.2459349593495935	0.034552845528455285	0.07113821138211382	0.22560975609756098	0.026422764227642278
1	file:/Users/natemcdowell/Desktop/mallet-2.0.8/corpusi/vgCorp/let584.txt	0.028106508875739646	0.09023668639053255	0.11686390532544379	0.4807692307692308	0.016272189349112426	0.09319526627218935	0.013313609467455622	0.0073964497041420114	0.09615384615384616	0.057692307692307696
2	file:/Users/natemcdowell/Desktop/mallet-2.0.8/corpusi/vgCorp/let037.txt	0.0043859649122807015	0.07456140350877193	0.0043859649122807015	0.013157894736842105	0.2236842105263158	0.17982456140350878	0.2675438596491228	0.15350877192982457	0.0043859649122807015	0.07456140350877193
3	file:/Users/natemcdowell/Desktop/mallet-2.0.8/corpusi/vgCorp/let745.txt	0.1629032258064516	0.14677419354838708	0.024193548387096774	0.19193548387096773	0.05	0.03064516129032258	0.05967741935483871	0.0016129032258064516	0.22741935483870968	0.10483870967741936
4	file:/Users/natemcdowell/Desktop/mallet-2.0.8/corpusi/vgCorp/let023.txt	0.011363636363636364	0.2159090909090909	0.056818181818181816	0.03409090909090909	0.10227272727272728	0.32954545454545453	0.011363636363636364	0.07954545454545454	0.125	0.03409090909090909
5	file:/Users/natemcdowell/Desktop/mallet-2.0.8/corpusi/vgCorp/let143.txt	0.2469458987783595	0.006108202443280977	0.03228621291448516	0.04275741710296684	0.06195462478184991	0.030541012216404886	0.1649214659685864	0.23472949389179756	0.07068062827225131	0.10907504363001745
6	file:/Users/natemcdowell/Desktop/mallet-2.0.8/corpusi/vgCorp/let625.txt	0.10792079207920792	0.11188118811881188	0.09801980198019802	0.2861386138613861	0.028712871287128714	0.06831683168316832	0.030693069306930693	0.01881188118811881	0.2089108910891089	0.040594059405940595
7	file:/Users/natemcdowell/Desktop/mallet-2.0.8/corpusi/vgCorp/let816.txt	0.024475524475524476	0.19230769230769232	0.0034965034965034965	0.24825174825174826	0.038461538461538464	0.0034965034965034965	0.06643356643356643	0.0034965034965034965	0.23426573426573427	0.1853146853146853
8	file:/Users/natemcdowell/Desktop/mallet-2.0.8/corpusi/vgCorp/let382.txt	0.15895953757225434	0.07803468208092486	0.13005780346820808	0.04335260115606936	0.02601156069364162	0.2745664739884393	0.06647398843930635	0.002890173410404624	0.20520231213872833	0.014450867052023121
9	file:/Users/natemcdowell/Desktop/mallet-2.0.8/corpusi/vgCorp/let396.txt	0.061076604554865424	0.12318840579710146	0.21428571428571427	0.06314699792960662	0.050724637681159424	0.06728778467908902	0.07142857142857142	0.005175983436853002	0.29296066252587993	0.050724637681159424
10	file:/Users/natemcdowell/Desktop/mallet-2.0.8/corpusi/vgCorp/let383.txt	0.14126984126984127	0.046031746031746035	0.20476190476190476	0.0746031746031746	0.09047619047619047	0.173015873015873	0.07142857142857142	0.007936507936507936	0.18571428571428572	0.004761904761904762
11	file:/Users/natemcdowell/Desktop/mallet-2.0.8/corpusi/vgCorp/let432.txt	0.2644110275689223	0.15664160401002505	0.08395989974937343	0.041353383458646614	0.08395989974937343	0.05639097744360902	0.05137844611528822	0.0012531328320802004	0.20927318295739347	0.05137844611528822
12	file:/Users/natemcdowell/Desktop/mallet-2.0.8/corpusi/vgCorp/let181.txt	0.2784577723378213	0.014075887392900856	0.13280293757649939	0.0018359853121175031	0.04834761321909425	0.09853121175030599	0.08017135862913097	0.06548347613219094	0.19767441860465115	0.08261933904528763
13	file:/Users/natemcdowell/Desktop/mallet-2.0.8/corpusi/vgCorp/let630.txt	0.05102040816326531	0.12040816326530612	0.022448979591836733	0.35306122448979593	0.0836734693877551	0.08775510204081632	0.014285714285714285	0.03469387755102041	0.19795918367346937	0.03469387755102041
14	file:/Users/natemcdowell/Desktop/mallet-2.0.8/corpusi/vgCorp/let142.txt	0.06351791530944625	0.008143322475570033	0.017915309446254073	0.07980456026058631	0.10586319218241043	0.23615635179153094	0.11563517915309446	0.25895765472312704	0.07980456026058631	0.03420195439739414
15	file:/Users/natemcdowell/Desktop/mallet-2.0.8/corpusi/vgCorp/let787.txt	0.19264069264069264	0.11038961038961038	0.07575757575757576	0.15800865800865802	0.0367965367965368	0.045454545454545456	0.02813852813852814	0.08008658008658008	0.14935064935064934	0.12337662337662338
16	file:/Users/natemcdowell/Desktop/mallet-2.0.8/corpusi/vgCorp/let744.txt	0.14240506329113925	0.07278481012658228	0.07911392405063292	0.11708860759493671	0.0031645569620253164	0.0031645569620253164	0.2120253164556962	0.10443037974683544	0.20569620253164558	0.060126582278481014
17	file:/Users/natemcdowell/Desktop/mallet-2.0.8/corpusi/vgCorp/let022.txt	0.005208333333333333	0.109375	0.026041666666666668	0.005208333333333333	0.109375	0.390625	0.046875	0.18229166666666666	0.06770833333333333	0.057291666666666664
18	file:/Users/natemcdowell/Desktop/mallet-2.0.8/corpusi/vgCorp/let036.txt	0.06914893617021277	0.324468085106383	0.026595744680851064	0.026595744680851064	0.026595744680851064	0.2393617021276596	0.12234042553191489	0.10106382978723404	0.05851063829787234	0.005319148936170213
19	file:/Users/natemcdowell/Desktop/mallet-2.0.8/corpusi/vgCorp/let578.txt	0.13920454545454544	0.20738636363636365	0.10511363636363637	0.26420454545454547	0.002840909090909091	0.12215909090909091	0.002840909090909091	0.014204545454545454	0.10511363636363637	0.036931818181818184
